source_table,source_sheet,source_column,series_name,region,subregion,product,metric,unit,period_type
R30,Data 6,WD0IM_R30-Z00_2,"weekly Gulf Coast (PADD 3) Imports of Distillate Fuel Oil, 0 to 15 ppm Sulfur",Gulf Coast,,"Imports of Distillate Fuel Oil, 0 to 15 ppm Sulfur","Imports of Distillate Fuel Oil, 0 to 15 ppm Sulfur",Thousand Barrels per Day,weekly
R30,Data 6,WD1IM_R30-Z00_2,"weekly Gulf Coast (PADD 3) Imports of Distillate Fuel Oil, Greater than 15 to 500 ppm Sulfur",Gulf Coast,,"Imports of Distillate Fuel Oil, Greater than 15 to 500 ppm Sulfur","Imports of Distillate Fuel Oil, Greater than 15 to 500 ppm Sulfur",Thousand Barrels per Day,weekly
R30,Data 6,WD2IM_R30-Z00_2,"weekly Gulf Coast (PADD 3) Imports of Distillate Fuel Oil, Greater than 500 to 2000 ppm Sulfur",Gulf Coast,,"Imports of Distillate Fuel Oil, Greater than 500 to 2000 ppm Sulfur","Imports of Distillate Fuel Oil, Greater than 500 to 2000 ppm Sulfur",Thousand Barrels per Day,weekly
R30,Data 6,WD3IM_R30-Z00_2,"weekly Gulf Coast (PADD 3) Imports of Distillate Fuel Oil, Greater than 2000 ppm Sulfur",Gulf Coast,,"Imports of Distillate Fuel Oil, Greater than 2000 ppm Sulfur","Imports of Distillate Fuel Oil, Greater than 2000 ppm Sulfur",Thousand Barrels per Day,weekly
R30,Data 6,WDIIM_R30-Z00_2,weekly Gulf Coast (PADD 3) Imports of Distillate Fuel Oil,Gulf Coast,,Imports of Distillate Fuel Oil,Imports of Distillate Fuel Oil,Thousand Barrels per Day,weekly
R30,Data 6,WG1IM_R30-Z00_2,weekly Gulf Coast (PADD 3) Imports of Reformulated Motor Gasoline with Fuel ALcohol,Gulf Coast,,Imports of Reformulated Motor Gasoline with Fuel ALcohol,Imports of Reformulated Motor Gasoline with Fuel ALcohol,Thousand Barrels per Day,weekly
R30,Data 6,WG4IM_R30-Z00_2,weekly Gulf Coast (PADD 3) Imports of Conventional Motor Gasoline,Gulf Coast,,Imports of Conventional Motor Gasoline,Imports of Conventional Motor Gasoline,Thousand Barrels per Day,weekly
R30,Data 6,WG5IM_R30-Z00_2,weekly Gulf Coast (PADD 3) Imports of Conventional Motor Gasoline with Fuel Ethanol,Gulf Coast,,Imports of Conventional Motor Gasoline with Fuel Ethanol,Imports of Conventional Motor Gasoline with Fuel Ethanol,Thousand Barrels per Day,weekly
R30,Data 6,WG6IM_R30-Z00_2,weekly Gulf Coast (PADD 3) Imports of Other Conventional Motor Gasoline,Gulf Coast,,Imports of Other Conventional Motor Gasoline,Imports of Other Conventional Motor Gasoline,Thousand Barrels per Day,weekly
R30,Data 6,WGRIM_R30-Z00_2,weekly Gulf Coast (PADD 3) Imports of Reformulated Motor Gasoline,Gulf Coast,,Imports of Reformulated Motor Gasoline,Imports of Reformulated Motor Gasoline,Thousand Barrels per Day,weekly
R30,Data 6,WGTIM_R30-Z00_2,weekly Gulf Coast (PADD 3) Imports of Total Gasoline,Gulf Coast,,Imports of Total Gasoline,Imports of Total Gasoline,Thousand Barrels per Day,weekly
R30,Data 6,WKJIM_R30-Z00_2,weekly Gulf Coast (PADD 3) Imports of Kerosene-Type Jet Fuel,Gulf Coast,,Imports of Kerosene-Type Jet Fuel,Imports of Kerosene-Type Jet Fuel,Thousand Barrels per Day,weekly
R30,Data 6,WO3IM_R30-Z00_2,weekly Gulf Coast (PADD 3) Imports of Reformulated RBOB with Alcohol Gasoline Blending Components,Gulf Coast,,Imports of Reformulated RBOB with Alcohol Gasoline Blending Components,Imports of Reformulated RBOB with Alcohol Gasoline Blending Components,Thousand Barrels per Day,weekly
R30,Data 6,WO4IM_R30-Z00_2,weekly Gulf Coast (PADD 3) Imports of Reformulated RBOB with Ether Gasoline Blending Components,Gulf Coast,,Imports of Reformulated RBOB with Ether Gasoline Blending Components,Imports of Reformulated RBOB with Ether Gasoline Blending Components,Thousand Barrels per Day,weekly
R30,Data 6,WO6IM_R30-Z00_2,weekly Gulf Coast (PADD 3) Imports of Conventional CBOB Gasoline Blending Components,Gulf Coast,,Imports of Conventional CBOB Gasoline Blending Components,Imports of Conventional CBOB Gasoline Blending Components,Thousand Barrels per Day,weekly
R30,Data 6,WO7IM_R30-Z00_2,weekly Gulf Coast (PADD 3) Imports of Conventional GTAB Gasoline Blending Components,Gulf Coast,,Imports of Conventional GTAB Gasoline Blending Components,Imports of Conventional GTAB Gasoline Blending Components,Thousand Barrels per Day,weekly
R30,Data 6,WO9IM_R30-Z00_2,weekly Gulf Coast (PADD 3) Imports of Conventional Other Gasoline Blending Components,Gulf Coast,,Imports of Conventional Other Gasoline Blending Components,Imports of Conventional Other Gasoline Blending Components,Thousand Barrels per Day,weekly
R30,Data 6,WPRIMP32,weekly Gulf Coast (PADD 3) Imports of Propane and Propylene,Gulf Coast,,Imports of Propane and Propylene,Imports of Propane and Propylene,Thousand Barrels per Day,weekly
R30,Data 6,WREIM_R30-Z00_2,weekly Gulf Coast (PADD 3) Imports of Residual Fuel Oil,Gulf Coast,,Imports of Residual Fuel Oil,Imports of Residual Fuel Oil,Thousand Barrels per Day,weekly
R30,Data 6,WTTIM_R30-Z00_2,weekly Gulf Coast (PADD 3) Imports of Crude Oil and Petroleum Products,Gulf Coast,,Imports of Crude Oil and Petroleum Products,Imports of Crude Oil and Petroleum Products,Thousand Barrels per Day,weekly
R30,Data 6,WTXIM_R30-Z00_2,weekly Gulf Coast (PADD 3) Imports of Total Petroleum Products,Gulf Coast,,Imports of Total Petroleum Products,Imports of Total Petroleum Products,Thousand Barrels per Day,weekly
R30,Data 6,W_EPM0CAG55_IM0_R30-Z00_MBBLD,"weekly Gulf Coast (PADD 3) Imports of Motor Gasoline, Finished, Conventional, Greater than Ed55",Gulf Coast,,"Imports of Motor Gasoline, Finished, Conventional, Greater than Ed55","Imports of Motor Gasoline, Finished, Conventional, Greater than Ed55",Thousand Barrels per Day,weekly
R30,Data 6,W_EPM0CAL55_IM0_R30-Z00_MBBLD,"weekly Gulf Coast (PADD 3) Imports of Motor Gasoline, Finished, Conventional, Ed55 and Lower",Gulf Coast,,"Imports of Motor Gasoline, Finished, Conventional, Ed55 and Lower","Imports of Motor Gasoline, Finished, Conventional, Ed55 and Lower",Thousand Barrels per Day,weekly
R30,Data 6,W_EPM0RO_IM0_R30-Z00_MBBLD,weekly Gulf Coast (PADD 3) Imports of Other Reformulated Motor Gasoline,Gulf Coast,,Imports of Other Reformulated Motor Gasoline,Imports of Other Reformulated Motor Gasoline,Thousand Barrels per Day,weekly
R30,Data 6,W_EPOBGRR_IM0_R30-Z00_MBBLD,"weekly Gulf Coast (PADD 3) Imports from All Countries of Motor Gasoline Blending Components, RBOB",Gulf Coast,,"Imports from All Countries of Motor Gasoline Blending Components, RBOB","Imports from All Countries of Motor Gasoline Blending Components, RBOB",Thousand Barrels per Day,weekly
R30,Data 6,W_EPOOXE_IM0_R30-Z00_MBBLD,weekly Gulf Coast (PADD 3) Imports of Fuel Ethanol,Gulf Coast,,Imports of Fuel Ethanol,Imports of Fuel Ethanol,Thousand Barrels per Day,weekly
R30,Data 6,W_EPPO6_IM0_R30-Z00_MBBLD,weekly Gulf Coast (PADD 3) Imports of Other Oils (Excluding Fuel Ethanol),Gulf Coast,,Imports of Other Oils (Excluding Fuel Ethanol),Imports of Other Oils (Excluding Fuel Ethanol),Thousand Barrels per Day,weekly
R40,Data 1,WCRRIP42,weekly Rocky Mountain (PADD 4) Refiner Net Input of Crude Oil,Rocky Mountain,,Refiner Net Input of Crude Oil,Refiner Net Input of Crude Oil,Thousand Barrels per Day,weekly
R40,Data 1,WGIRIP42,weekly Rocky Mountain (PADD 4) Gross Inputs into Refineries,Rocky Mountain,,Gross Inputs into Refineries,Gross Inputs into Refineries,Thousand Barrels per Day,weekly
R40,Data 2,WBCRI_R40_2,weekly Rocky Mountain (PADD 4) Refiner and Blender Net Input of Gasoline Blending Components,Rocky Mountain,,Refiner and Blender Net Input of Gasoline Blending Components,Refiner and Blender Net Input of Gasoline Blending Components,Thousand Barrels per Day,weekly
R40,Data 2,WO6RI_R40_2,weekly Rocky Mountain (PADD 4) Refiner and Blender Net Input of Conventional CBOB Gasoline Blending Components,Rocky Mountain,,Refiner and Blender Net Input of Conventional CBOB Gasoline Blending Components,Refiner and Blender Net Input of Conventional CBOB Gasoline Blending Components,Thousand Barrels per Day,weekly
R40,Data 2,WO7RI_R40_2,weekly Rocky Mountain (PADD 4) Refiner and Blender Net Input of Conventional GTAB Gasoline Blending Components,Rocky Mountain,,Refiner and Blender Net Input of Conventional GTAB Gasoline Blending Components,Refiner and Blender Net Input of Conventional GTAB Gasoline Blending Components,Thousand Barrels per Day,weekly
R40,Data 2,WO9RI_R40_2,weekly Rocky Mountain (PADD 4) Refiner and Blender Net Input of Conventional Other Gasoline Blending Components,Rocky Mountain,,Refiner and Blender Net Input of Conventional Other Gasoline Blending Components,Refiner and Blender Net Input of Conventional Other Gasoline Blending Components,Thousand Barrels per Day,weekly
R40,Data 2,W_EPOBGRR_YIR_R40_MBBLD,"weekly Rocky Mountain (PADD 4) Refiner and Blender Net Input of Motor Gasoline Blending Components, RBOB",Rocky Mountain,,"Refiner and Blender Net Input of Motor Gasoline Blending Components, RBOB","Refiner and Blender Net Input of Motor Gasoline Blending Components, RBOB",Thousand Barrels per Day,weekly
R40,Data 2,W_EPOOXE_YIR_R40_MBBLD,weekly Rocky Mountain (PADD 4) Refiner and Blender Net Input of Fuel Ethanol,Rocky Mountain,,Refiner and Blender Net Input of Fuel Ethanol,Refiner and Blender Net Input of Fuel Ethanol,Thousand Barrels per Day,weekly
R40,Data 3,WD0TP_R40_2,"weekly Rocky Mountain (PADD 4) Refiner and Blender Net Production of Distillate Fuel Oil, 0 to 15 ppm Sulfur",Rocky Mountain,,"Refiner and Blender Net Production of Distillate Fuel Oil, 0 to 15 ppm Sulfur","Refiner and Blender Net Production of Distillate Fuel Oil, 0 to 15 ppm Sulfur",Thousand Barrels per Day,weekly
R40,Data 3,WD1TP_R40_2,"weekly Rocky Mountain (PADD 4) Refiner and Blender Net Production of Distillate Fuel Oil, Greater than 15 to 500 ppm Sulfur",Rocky Mountain,,"Refiner and Blender Net Production of Distillate Fuel Oil, Greater than 15 to 500 ppm Sulfur","Refiner and Blender Net Production of Distillate Fuel Oil, Greater than 15 to 500 ppm Sulfur",Thousand Barrels per Day,weekly
R40,Data 3,WDGRPP42,weekly Rocky Mountain (PADD 4) Refiner and Blender Net Production of Distillate Fuel Oil Greater than 500 ppm Sulfur,Rocky Mountain,,Refiner and Blender Net Production of Distillate Fuel Oil Greater than 500 ppm Sulfur,Refiner and Blender Net Production of Distillate Fuel Oil Greater than 500 ppm Sulfur,Thousand Barrels per Day,weekly
R40,Data 3,WDIRPP42,weekly Rocky Mountain (PADD 4) Refiner and Blender Net Production of Distillate Fuel Oil,Rocky Mountain,,Refiner and Blender Net Production of Distillate Fuel Oil,Refiner and Blender Net Production of Distillate Fuel Oil,Thousand Barrels per Day,weekly
R40,Data 3,WG1TP_R40_2,weekly Rocky Mountain (PADD 4) Refiner and Blender Net Production of Finished Reformulated Motor Gasoline with Ethanol,Rocky Mountain,,Refiner and Blender Net Production of Finished Reformulated Motor Gasoline with Ethanol,Refiner and Blender Net Production of Finished Reformulated Motor Gasoline with Ethanol,Thousand Barrels per Day,weekly
R40,Data 3,WG4TP_R40_2,weekly Rocky Mountain (PADD 4) Refiner and Blender Net Production of Conventional Motor Gasoline,Rocky Mountain,,Refiner and Blender Net Production of Conventional Motor Gasoline,Refiner and Blender Net Production of Conventional Motor Gasoline,Thousand Barrels per Day,weekly
R40,Data 3,WG5TP_R40_2,weekly Rocky Mountain (PADD 4) Refiner and Blender Net Production of Finished Conventional Motor Gasoline with Ethanol,Rocky Mountain,,Refiner and Blender Net Production of Finished Conventional Motor Gasoline with Ethanol,Refiner and Blender Net Production of Finished Conventional Motor Gasoline with Ethanol,Thousand Barrels per Day,weekly
R40,Data 3,WG6TP_R40_2,weekly Rocky Mountain (PADD 4) Refiner and Blender Net Production of Other Finished Conventional Motor Gasoline,Rocky Mountain,,Refiner and Blender Net Production of Other Finished Conventional Motor Gasoline,Refiner and Blender Net Production of Other Finished Conventional Motor Gasoline,Thousand Barrels per Day,weekly
R40,Data 3,WGFRPP42,weekly Rocky Mountain (PADD 4) Refiner and Blender Net Production of Finished Motor Gasoline,Rocky Mountain,,Refiner and Blender Net Production of Finished Motor Gasoline,Refiner and Blender Net Production of Finished Motor Gasoline,Thousand Barrels per Day,weekly
R40,Data 3,WGRRPP42,weekly Rocky Mountain (PADD 4) Refiner and Blender Net Production of Reformulated Motor Gasoline,Rocky Mountain,,Refiner and Blender Net Production of Reformulated Motor Gasoline,Refiner and Blender Net Production of Reformulated Motor Gasoline,Thousand Barrels per Day,weekly
R40,Data 3,WKCRPP42,weekly Rocky Mountain (PADD 4) Refiner and Blender Net Production of Commercial Kerosene-Type Jet Fuel,Rocky Mountain,,Refiner and Blender Net Production of Commercial Kerosene-Type Jet Fuel,Refiner and Blender Net Production of Commercial Kerosene-Type Jet Fuel,Thousand Barrels per Day,weekly
R40,Data 3,WKJRPP42,weekly Rocky Mountain (PADD 4) Refiner and Blender Net Production of Kerosene-Type Jet Fuel,Rocky Mountain,,Refiner and Blender Net Production of Kerosene-Type Jet Fuel,Refiner and Blender Net Production of Kerosene-Type Jet Fuel,Thousand Barrels per Day,weekly
R40,Data 3,WKMRPP42,weekly Rocky Mountain (PADD 4) Refiner and Blender Net Production of Military Kerosene-Type Jet Fuel,Rocky Mountain,,Refiner and Blender Net Production of Military Kerosene-Type Jet Fuel,Refiner and Blender Net Production of Military Kerosene-Type Jet Fuel,Thousand Barrels per Day,weekly
R40,Data 3,WRERPP42,weekly Rocky Mountain (PADD 4) Refiner and Blender Net Production of Residual Fuel Oil,Rocky Mountain,,Refiner and Blender Net Production of Residual Fuel Oil,Refiner and Blender Net Production of Residual Fuel Oil,Thousand Barrels per Day,weekly
R40,Data 3,W_EPM0CAG55_YPT_R40_MBBLD,"weekly Rocky Mountain (PADD 4) Refiner and Blender Net Production of Finished Conventional Motor Gasoline, Greater than Ed 55",Rocky Mountain,,"Refiner and Blender Net Production of Finished Conventional Motor Gasoline, Greater than Ed 55","Refiner and Blender Net Production of Finished Conventional Motor Gasoline, Greater than Ed 55",Thousand Barrels per Day,weekly
R40,Data 3,W_EPM0CAL55_YPT_R40_MBBLD,"weekly Rocky Mountain (PADD 4) Refiner and Blender Net Production of Finished Conventional Motor Gasoline, Ed 55 and Lower",Rocky Mountain,,"Refiner and Blender Net Production of Finished Conventional Motor Gasoline, Ed 55 and Lower","Refiner and Blender Net Production of Finished Conventional Motor Gasoline, Ed 55 and Lower",Thousand Barrels per Day,weekly
R40,Data 3,W_EPM0RO_YPT_R40_MBBLD,weekly Rocky Mountain (PADD 4) Refiner and Blender Net Production of Other Finished Reformulated Motor Gasoline,Rocky Mountain,,Refiner and Blender Net Production of Other Finished Reformulated Motor Gasoline,Refiner and Blender Net Production of Other Finished Reformulated Motor Gasoline,Thousand Barrels per Day,weekly
R40,Data 4,W_EPOOXE_YOP_R40_MBBLD,weekly Rocky Mountain (PADD 4) Oxygenate Plant Production of Fuel Ethanol,Rocky Mountain,,Oxygenate Plant Production of Fuel Ethanol,Oxygenate Plant Production of Fuel Ethanol,Thousand Barrels per Day,weekly
R40,Data 5,WBCST_R40_1,weekly Rocky Mountain (PADD 4) Ending Stocks of Gasoline Blending Components,Rocky Mountain,,Ending Stocks of Gasoline Blending Components,Ending Stocks of Gasoline Blending Components,Thousand Barrels,weekly
R40,Data 5,WCESTP41,weekly Rocky Mountain (PADD 4) Ending Stocks excluding SPR of Crude Oil,Rocky Mountain,,Ending Stocks excluding SPR of Crude Oil,Ending Stocks excluding SPR of Crude Oil,Thousand Barrels,weekly
R40,Data 5,WD0ST_R40_1,"weekly Rocky Mountain (PADD 4) Ending Stocks of Distillate Fuel Oil, 0 to 15 ppm Sulfur",Rocky Mountain,,"Ending Stocks of Distillate Fuel Oil, 0 to 15 ppm Sulfur","Ending Stocks of Distillate Fuel Oil, 0 to 15 ppm Sulfur",Thousand Barrels,weekly
R40,Data 5,WD1ST_R40_1,"weekly Rocky Mountain (PADD 4) Ending Stocks of Distillate Fuel Oil, Greater than 15 to 500 ppm Sulfur",Rocky Mountain,,"Ending Stocks of Distillate Fuel Oil, Greater than 15 to 500 ppm Sulfur","Ending Stocks of Distillate Fuel Oil, Greater than 15 to 500 ppm Sulfur",Thousand Barrels,weekly
R40,Data 5,WDGSTP41,"weekly Rocky Mountain (PADD 4) Ending Stocks of Distillate Fuel Oil, Greater Than 500 ppm Sulfur",Rocky Mountain,,"Ending Stocks of Distillate Fuel Oil, Greater Than 500 ppm Sulfur","Ending Stocks of Distillate Fuel Oil, Greater Than 500 ppm Sulfur",Thousand Barrels,weekly
R40,Data 5,WDISTP41,weekly Rocky Mountain (PADD 4) Ending Stocks of Distillate Fuel Oil,Rocky Mountain,,Ending Stocks of Distillate Fuel Oil,Ending Stocks of Distillate Fuel Oil,Thousand Barrels,weekly
R40,Data 5,WG1ST_R40_1,weekly Rocky Mountain (PADD 4) Ending Stocks of Reformulated Motor Gasoline with Fuel ALcohol,Rocky Mountain,,Ending Stocks of Reformulated Motor Gasoline with Fuel ALcohol,Ending Stocks of Reformulated Motor Gasoline with Fuel ALcohol,Thousand Barrels,weekly
R40,Data 5,WG3ST_R40_1,"weekly Rocky Mountain (PADD 4) Reformulated Gasoline, Non-Oxygenated Ending Stocks",Rocky Mountain,,"Reformulated Gasoline, Non-Oxygenated Ending Stocks","Reformulated Gasoline, Non-Oxygenated Ending Stocks",Thousand Barrels,weekly
R40,Data 5,WG4ST_R40_1,weekly Rocky Mountain (PADD 4) Ending Stocks of Conventional Motor Gasoline,Rocky Mountain,,Ending Stocks of Conventional Motor Gasoline,Ending Stocks of Conventional Motor Gasoline,Thousand Barrels,weekly
R40,Data 5,WG5ST_R40_1,weekly Rocky Mountain (PADD 4) Ending Stocks of Conventional Motor Gasoline with Fuel Ethanol,Rocky Mountain,,Ending Stocks of Conventional Motor Gasoline with Fuel Ethanol,Ending Stocks of Conventional Motor Gasoline with Fuel Ethanol,Thousand Barrels,weekly
R40,Data 5,WG6ST_R40_1,weekly Rocky Mountain (PADD 4) Ending Stocks of Other Conventional Motor Gasoline,Rocky Mountain,,Ending Stocks of Other Conventional Motor Gasoline,Ending Stocks of Other Conventional Motor Gasoline,Thousand Barrels,weekly
R40,Data 5,WGRSTP41,weekly Rocky Mountain (PADD 4) Ending Stocks of Reformulated Motor Gasoline,Rocky Mountain,,Ending Stocks of Reformulated Motor Gasoline,Ending Stocks of Reformulated Motor Gasoline,Thousand Barrels,weekly
R40,Data 5,WGTSTP41,weekly Rocky Mountain (PADD 4) Ending Stocks of Total Gasoline,Rocky Mountain,,Ending Stocks of Total Gasoline,Ending Stocks of Total Gasoline,Thousand Barrels,weekly
R40,Data 5,WKJSTP41,weekly Rocky Mountain (PADD 4) Ending Stocks of Kerosene-Type Jet Fuel,Rocky Mountain,,Ending Stocks of Kerosene-Type Jet Fuel,Ending Stocks of Kerosene-Type Jet Fuel,Thousand Barrels,weekly
R40,Data 5,WO3ST_R40_1,weekly Rocky Mountain (PADD 4) Ending Stocks of Reformulated RBOB with Alcohol Gasoline Blending Components,Rocky Mountain,,Ending Stocks of Reformulated RBOB with Alcohol Gasoline Blending Components,Ending Stocks of Reformulated RBOB with Alcohol Gasoline Blending Components,Thousand Barrels,weekly
