fueltype,period,respondent,respondent-name,type-name,value,value-units
OIL,2026-06-29T16,MIDA,Mid-Atlantic,Petroleum,1240,megawatthours
OIL,2026-06-29T16,NE,New England,Petroleum,104,megawatthours
OIL,2026-06-29T15,MIDA,Mid-Atlantic,Petroleum,338,megawatthours
OIL,2026-06-29T15,NE,New England,Petroleum,89,megawatthours
OIL,2026-06-29T14,MIDA,Mid-Atlantic,Petroleum,326,megawatthours
OIL,2026-06-29T14,NE,New England,Petroleum,0,megawatthours
OIL,2026-06-29T13,MIDA,Mid-Atlantic,Petroleum,310,megawatthours
OIL,2026-06-29T13,NE,New England,Petroleum,0,megawatthours
OIL,2026-06-29T12,MIDA,Mid-Atlantic,Petroleum,237,megawatthours
OIL,2026-06-29T12,NE,New England,Petroleum,0,megawatthours
OIL,2026-06-29T11,MIDA,Mid-Atlantic,Petroleum,225,megawatthours
OIL,2026-06-29T11,NE,New England,Petroleum,0,megawatthours
OIL,2026-06-29T10,MIDA,Mid-Atlantic,Petroleum,228,megawatthours
OIL,2026-06-29T10,NE,New England,Petroleum,0,megawatthours
OIL,2026-06-29T09,MIDA,Mid-Atlantic,Petroleum,231,megawatthours
OIL,2026-06-29T09,NE,New England,Petroleum,0,megawatthours
OIL,2026-06-29T08,MIDA,Mid-Atlantic,Petroleum,227,megawatthours
OIL,2026-06-29T08,NE,New England,Petroleum,0,megawatthours
OIL,2026-06-29T07,MIDA,Mid-Atlantic,Petroleum,222,megawatthours
OIL,2026-06-29T07,NE,New England,Petroleum,0,megawatthours
OIL,2026-06-29T06,MIDA,Mid-Atlantic,Petroleum,221,megawatthours
OIL,2026-06-29T06,NE,New England,Petroleum,0,megawatthours
OIL,2026-06-29T05,MIDA,Mid-Atlantic,Petroleum,218,megawatthours
OIL,2026-06-29T05,NE,New England,Petroleum,0,megawatthours
OIL,2026-06-29T04,MIDA,Mid-Atlantic,Petroleum,218,megawatthours
OIL,2026-06-29T03,MIDA,Mid-Atlantic,Petroleum,231,megawatthours
OIL,2026-06-29T02,MIDA,Mid-Atlantic,Petroleum,807,megawatthours
OIL,2026-06-29T01,MIDA,Mid-Atlantic,Petroleum,949,megawatthours
OIL,2026-06-29T00,MIDA,Mid-Atlantic,Petroleum,981,megawatthours
OIL,2026-06-28T23,MIDA,Mid-Atlantic,Petroleum,936,megawatthours
OIL,2026-06-28T22,MIDA,Mid-Atlantic,Petroleum,841,megawatthours
OIL,2026-06-28T21,MIDA,Mid-Atlantic,Petroleum,802,megawatthours
OIL,2026-06-28T20,MIDA,Mid-Atlantic,Petroleum,972,megawatthours
OIL,2026-06-28T19,MIDA,Mid-Atlantic,Petroleum,819,megawatthours
OIL,2026-06-28T18,MIDA,Mid-Atlantic,Petroleum,285,megawatthours
OIL,2026-06-28T17,MIDA,Mid-Atlantic,Petroleum,214,megawatthours
OIL,2026-06-28T16,MIDA,Mid-Atlantic,Petroleum,216,megawatthours
OIL,2026-06-28T15,MIDA,Mid-Atlantic,Petroleum,218,megawatthours
OIL,2026-06-28T14,MIDA,Mid-Atlantic,Petroleum,218,megawatthours
OIL,2026-06-28T13,MIDA,Mid-Atlantic,Petroleum,240,megawatthours
OIL,2026-06-28T12,MIDA,Mid-Atlantic,Petroleum,222,megawatthours
OIL,2026-06-28T11,MIDA,Mid-Atlantic,Petroleum,225,megawatthours
OIL,2026-06-28T10,MIDA,Mid-Atlantic,Petroleum,229,megawatthours
OIL,2026-06-28T09,MIDA,Mid-Atlantic,Petroleum,230,megawatthours
OIL,2026-06-28T08,MIDA,Mid-Atlantic,Petroleum,224,megawatthours
OIL,2026-06-28T07,MIDA,Mid-Atlantic,Petroleum,223,megawatthours
OIL,2026-06-28T06,MIDA,Mid-Atlantic,Petroleum,218,megawatthours
OIL,2026-06-28T05,MIDA,Mid-Atlantic,Petroleum,217,megawatthours
OIL,2026-06-28T04,MIDA,Mid-Atlantic,Petroleum,217,megawatthours
OIL,2026-06-28T03,MIDA,Mid-Atlantic,Petroleum,228,megawatthours
OIL,2026-06-28T02,MIDA,Mid-Atlantic,Petroleum,508,megawatthours
OIL,2026-06-28T01,MIDA,Mid-Atlantic,Petroleum,529,megawatthours
OIL,2026-06-28T00,MIDA,Mid-Atlantic,Petroleum,521,megawatthours
OIL,2026-06-27T23,MIDA,Mid-Atlantic,Petroleum,506,megawatthours
OIL,2026-06-27T22,MIDA,Mid-Atlantic,Petroleum,523,megawatthours
OIL,2026-06-27T21,MIDA,Mid-Atlantic,Petroleum,520,megawatthours
OIL,2026-06-27T20,MIDA,Mid-Atlantic,Petroleum,451,megawatthours
OIL,2026-06-27T19,MIDA,Mid-Atlantic,Petroleum,220,megawatthours
OIL,2026-06-27T18,MIDA,Mid-Atlantic,Petroleum,223,megawatthours
OIL,2026-06-27T17,MIDA,Mid-Atlantic,Petroleum,221,megawatthours
OIL,2026-06-27T16,MIDA,Mid-Atlantic,Petroleum,219,megawatthours
OIL,2026-06-27T15,MIDA,Mid-Atlantic,Petroleum,211,megawatthours
OIL,2026-06-27T14,MIDA,Mid-Atlantic,Petroleum,211,megawatthours
OIL,2026-06-27T13,MIDA,Mid-Atlantic,Petroleum,218,megawatthours
OIL,2026-06-27T12,MIDA,Mid-Atlantic,Petroleum,217,megawatthours
OIL,2026-06-27T11,MIDA,Mid-Atlantic,Petroleum,225,megawatthours
OIL,2026-06-27T10,MIDA,Mid-Atlantic,Petroleum,231,megawatthours
OIL,2026-06-27T09,MIDA,Mid-Atlantic,Petroleum,234,megawatthours
OIL,2026-06-27T08,MIDA,Mid-Atlantic,Petroleum,230,megawatthours
OIL,2026-06-27T07,MIDA,Mid-Atlantic,Petroleum,226,megawatthours
OIL,2026-06-27T06,MIDA,Mid-Atlantic,Petroleum,223,megawatthours
OIL,2026-06-27T05,MIDA,Mid-Atlantic,Petroleum,219,megawatthours
OIL,2026-06-27T04,MIDA,Mid-Atlantic,Petroleum,278,megawatthours
OIL,2026-06-27T04,NE,New England,Petroleum,51,megawatthours
OIL,2026-06-27T03,MIDA,Mid-Atlantic,Petroleum,758,megawatthours
OIL,2026-06-27T03,NE,New England,Petroleum,52,megawatthours
OIL,2026-06-27T02,MIDA,Mid-Atlantic,Petroleum,1026,megawatthours
OIL,2026-06-27T02,NE,New England,Petroleum,51,megawatthours
OIL,2026-06-27T01,MIDA,Mid-Atlantic,Petroleum,1074,megawatthours
OIL,2026-06-27T01,NE,New England,Petroleum,51,megawatthours
OIL,2026-06-27T00,MIDA,Mid-Atlantic,Petroleum,1057,megawatthours
OIL,2026-06-27T00,NE,New England,Petroleum,49,megawatthours
OIL,2026-06-26T23,MIDA,Mid-Atlantic,Petroleum,1145,megawatthours
OIL,2026-06-26T23,NE,New England,Petroleum,49,megawatthours
OIL,2026-06-26T22,MIDA,Mid-Atlantic,Petroleum,1285,megawatthours
OIL,2026-06-26T22,NE,New England,Petroleum,49,megawatthours
OIL,2026-06-26T21,MIDA,Mid-Atlantic,Petroleum,1346,megawatthours
OIL,2026-06-26T21,NE,New England,Petroleum,50,megawatthours
OIL,2026-06-26T20,MIDA,Mid-Atlantic,Petroleum,903,megawatthours
OIL,2026-06-26T20,NE,New England,Petroleum,49,megawatthours
OIL,2026-06-26T19,MIDA,Mid-Atlantic,Petroleum,782,megawatthours
OIL,2026-06-26T19,NE,New England,Petroleum,49,megawatthours
OIL,2026-06-26T18,MIDA,Mid-Atlantic,Petroleum,938,megawatthours
OIL,2026-06-26T18,NE,New England,Petroleum,85,megawatthours
OIL,2026-06-26T17,MIDA,Mid-Atlantic,Petroleum,940,megawatthours
OIL,2026-06-26T17,NE,New England,Petroleum,49,megawatthours
OIL,2026-06-26T16,MIDA,Mid-Atlantic,Petroleum,544,megawatthours
OIL,2026-06-26T16,NE,New England,Petroleum,49,megawatthours
OIL,2026-06-26T15,MIDA,Mid-Atlantic,Petroleum,222,megawatthours
OIL,2026-06-26T15,NE,New England,Petroleum,51,megawatthours
OIL,2026-06-26T14,MIDA,Mid-Atlantic,Petroleum,220,megawatthours
OIL,2026-06-26T14,NE,New England,Petroleum,59,megawatthours
OIL,2026-06-26T13,MIDA,Mid-Atlantic,Petroleum,221,megawatthours
OIL,2026-06-26T13,NE,New England,Petroleum,49,megawatthours
OIL,2026-06-26T12,MIDA,Mid-Atlantic,Petroleum,222,megawatthours
OIL,2026-06-26T12,NE,New England,Petroleum,50,megawatthours
OIL,2026-06-26T11,MIDA,Mid-Atlantic,Petroleum,225,megawatthours
OIL,2026-06-26T11,NE,New England,Petroleum,0,megawatthours
OIL,2026-06-26T10,MIDA,Mid-Atlantic,Petroleum,230,megawatthours
OIL,2026-06-26T10,NE,New England,Petroleum,0,megawatthours
OIL,2026-06-26T09,MIDA,Mid-Atlantic,Petroleum,232,megawatthours
OIL,2026-06-26T09,NE,New England,Petroleum,0,megawatthours
OIL,2026-06-26T08,MIDA,Mid-Atlantic,Petroleum,229,megawatthours
OIL,2026-06-26T08,NE,New England,Petroleum,0,megawatthours
OIL,2026-06-26T07,MIDA,Mid-Atlantic,Petroleum,221,megawatthours
OIL,2026-06-26T07,NE,New England,Petroleum,0,megawatthours
OIL,2026-06-26T06,MIDA,Mid-Atlantic,Petroleum,219,megawatthours
OIL,2026-06-26T06,NE,New England,Petroleum,0,megawatthours
OIL,2026-06-26T05,MIDA,Mid-Atlantic,Petroleum,231,megawatthours
OIL,2026-06-26T05,NE,New England,Petroleum,51,megawatthours
OIL,2026-06-26T04,MIDA,Mid-Atlantic,Petroleum,227,megawatthours
OIL,2026-06-26T04,NE,New England,Petroleum,51,megawatthours
OIL,2026-06-26T03,MIDA,Mid-Atlantic,Petroleum,685,megawatthours
OIL,2026-06-26T03,NE,New England,Petroleum,52,megawatthours
OIL,2026-06-26T02,MIDA,Mid-Atlantic,Petroleum,697,megawatthours
OIL,2026-06-26T02,NE,New England,Petroleum,51,megawatthours
OIL,2026-06-26T01,MIDA,Mid-Atlantic,Petroleum,847,megawatthours
OIL,2026-06-26T01,NE,New England,Petroleum,51,megawatthours
OIL,2026-06-26T00,MIDA,Mid-Atlantic,Petroleum,833,megawatthours
OIL,2026-06-26T00,NE,New England,Petroleum,49,megawatthours
OIL,2026-06-25T23,MIDA,Mid-Atlantic,Petroleum,765,megawatthours
OIL,2026-06-25T23,NE,New England,Petroleum,49,megawatthours
OIL,2026-06-25T22,MIDA,Mid-Atlantic,Petroleum,725,megawatthours
OIL,2026-06-25T22,NE,New England,Petroleum,49,megawatthours
OIL,2026-06-25T21,MIDA,Mid-Atlantic,Petroleum,797,megawatthours
OIL,2026-06-25T21,NE,New England,Petroleum,50,megawatthours
OIL,2026-06-25T20,MIDA,Mid-Atlantic,Petroleum,797,megawatthours
OIL,2026-06-25T20,NE,New England,Petroleum,49,megawatthours
OIL,2026-06-25T19,MIDA,Mid-Atlantic,Petroleum,522,megawatthours
OIL,2026-06-25T19,NE,New England,Petroleum,49,megawatthours
OIL,2026-06-25T18,MIDA,Mid-Atlantic,Petroleum,525,megawatthours
OIL,2026-06-25T18,NE,New England,Petroleum,85,megawatthours
OIL,2026-06-25T17,MIDA,Mid-Atlantic,Petroleum,445,megawatthours
OIL,2026-06-25T17,NE,New England,Petroleum,49,megawatthours
OIL,2026-06-25T16,MIDA,Mid-Atlantic,Petroleum,448,megawatthours
OIL,2026-06-25T16,NE,New England,Petroleum,49,megawatthours
OIL,2026-06-25T15,MIDA,Mid-Atlantic,Petroleum,395,megawatthours
OIL,2026-06-25T15,NE,New England,Petroleum,51,megawatthours
OIL,2026-06-25T14,MIDA,Mid-Atlantic,Petroleum,396,megawatthours
OIL,2026-06-25T14,NE,New England,Petroleum,59,megawatthours
OIL,2026-06-25T13,MIDA,Mid-Atlantic,Petroleum,401,megawatthours
OIL,2026-06-25T13,NE,New England,Petroleum,49,megawatthours
OIL,2026-06-25T12,MIDA,Mid-Atlantic,Petroleum,359,megawatthours
OIL,2026-06-25T12,NE,New England,Petroleum,50,megawatthours
OIL,2026-06-25T11,MIDA,Mid-Atlantic,Petroleum,226,megawatthours
OIL,2026-06-25T11,NE,New England,Petroleum,0,megawatthours
OIL,2026-06-25T10,MIDA,Mid-Atlantic,Petroleum,229,megawatthours
OIL,2026-06-25T10,NE,New England,Petroleum,0,megawatthours
OIL,2026-06-25T09,MIDA,Mid-Atlantic,Petroleum,231,megawatthours
OIL,2026-06-25T09,NE,New England,Petroleum,0,megawatthours
OIL,2026-06-25T08,MIDA,Mid-Atlantic,Petroleum,229,megawatthours
OIL,2026-06-25T08,NE,New England,Petroleum,0,megawatthours
OIL,2026-06-25T07,MIDA,Mid-Atlantic,Petroleum,226,megawatthours
OIL,2026-06-25T07,NE,New England,Petroleum,0,megawatthours
OIL,2026-06-25T06,MIDA,Mid-Atlantic,Petroleum,224,megawatthours
OIL,2026-06-25T06,NE,New England,Petroleum,0,megawatthours
OIL,2026-06-25T05,MIDA,Mid-Atlantic,Petroleum,219,megawatthours
OIL,2026-06-25T05,NE,New England,Petroleum,0,megawatthours
OIL,2026-06-25T04,MIDA,Mid-Atlantic,Petroleum,265,megawatthours
OIL,2026-06-25T04,NE,New England,Petroleum,1,megawatthours
OIL,2026-06-25T03,MIDA,Mid-Atlantic,Petroleum,283,megawatthours
OIL,2026-06-25T03,NE,New England,Petroleum,1,megawatthours
OIL,2026-06-25T02,MIDA,Mid-Atlantic,Petroleum,636,megawatthours
OIL,2026-06-25T02,NE,New England,Petroleum,1,megawatthours
OIL,2026-06-25T01,MIDA,Mid-Atlantic,Petroleum,714,megawatthours
OIL,2026-06-25T01,NE,New England,Petroleum,1,megawatthours
OIL,2026-06-25T00,MIDA,Mid-Atlantic,Petroleum,817,megawatthours
OIL,2026-06-25T00,NE,New England,Petroleum,1,megawatthours
OIL,2026-06-24T23,MIDA,Mid-Atlantic,Petroleum,749,megawatthours
OIL,2026-06-24T23,NE,New England,Petroleum,1,megawatthours
OIL,2026-06-24T22,MIDA,Mid-Atlantic,Petroleum,680,megawatthours
OIL,2026-06-24T22,NE,New England,Petroleum,1,megawatthours
OIL,2026-06-24T21,MIDA,Mid-Atlantic,Petroleum,447,megawatthours
OIL,2026-06-24T21,NE,New England,Petroleum,1,megawatthours
OIL,2026-06-24T20,MIDA,Mid-Atlantic,Petroleum,286,megawatthours
OIL,2026-06-24T20,NE,New England,Petroleum,1,megawatthours
OIL,2026-06-24T19,MIDA,Mid-Atlantic,Petroleum,232,megawatthours
OIL,2026-06-24T19,NE,New England,Petroleum,1,megawatthours
OIL,2026-06-24T18,MIDA,Mid-Atlantic,Petroleum,300,megawatthours
OIL,2026-06-24T18,NE,New England,Petroleum,1,megawatthours
OIL,2026-06-24T17,MIDA,Mid-Atlantic,Petroleum,386,megawatthours
OIL,2026-06-24T17,NE,New England,Petroleum,1,megawatthours
OIL,2026-06-24T16,MIDA,Mid-Atlantic,Petroleum,390,megawatthours
OIL,2026-06-24T16,NE,New England,Petroleum,1,megawatthours
OIL,2026-06-24T15,MIDA,Mid-Atlantic,Petroleum,392,megawatthours
OIL,2026-06-24T15,NE,New England,Petroleum,1,megawatthours
OIL,2026-06-24T14,MIDA,Mid-Atlantic,Petroleum,393,megawatthours
OIL,2026-06-24T14,NE,New England,Petroleum,1,megawatthours
OIL,2026-06-24T13,MIDA,Mid-Atlantic,Petroleum,397,megawatthours
OIL,2026-06-24T13,NE,New England,Petroleum,0,megawatthours
OIL,2026-06-24T12,MIDA,Mid-Atlantic,Petroleum,402,megawatthours
OIL,2026-06-24T12,NE,New England,Petroleum,1,megawatthours
OIL,2026-06-24T11,MIDA,Mid-Atlantic,Petroleum,233,megawatthours
OIL,2026-06-24T11,NE,New England,Petroleum,0,megawatthours
OIL,2026-06-24T10,MIDA,Mid-Atlantic,Petroleum,230,megawatthours
OIL,2026-06-24T10,NE,New England,Petroleum,1,megawatthours
OIL,2026-06-24T09,MIDA,Mid-Atlantic,Petroleum,230,megawatthours
OIL,2026-06-24T09,NE,New England,Petroleum,1,megawatthours
OIL,2026-06-24T08,MIDA,Mid-Atlantic,Petroleum,226,megawatthours
OIL,2026-06-24T08,NE,New England,Petroleum,1,megawatthours
OIL,2026-06-24T07,MIDA,Mid-Atlantic,Petroleum,222,megawatthours
OIL,2026-06-24T07,NE,New England,Petroleum,1,megawatthours
OIL,2026-06-24T06,MIDA,Mid-Atlantic,Petroleum,219,megawatthours
OIL,2026-06-24T06,NE,New England,Petroleum,3,megawatthours
OIL,2026-06-24T05,MIDA,Mid-Atlantic,Petroleum,218,megawatthours
OIL,2026-06-24T05,NE,New England,Petroleum,0,megawatthours
OIL,2026-06-24T04,MIDA,Mid-Atlantic,Petroleum,220,megawatthours
OIL,2026-06-24T04,NE,New England,Petroleum,44,megawatthours
OIL,2026-06-24T03,MIDA,Mid-Atlantic,Petroleum,220,megawatthours
OIL,2026-06-24T03,NE,New England,Petroleum,44,megawatthours
OIL,2026-06-24T02,MIDA,Mid-Atlantic,Petroleum,215,megawatthours
OIL,2026-06-24T02,NE,New England,Petroleum,44,megawatthours
OIL,2026-06-24T01,MIDA,Mid-Atlantic,Petroleum,211,megawatthours
OIL,2026-06-24T01,NE,New England,Petroleum,44,megawatthours
OIL,2026-06-24T00,MIDA,Mid-Atlantic,Petroleum,208,megawatthours
OIL,2026-06-24T00,NE,New England,Petroleum,45,megawatthours
OIL,2026-06-23T23,MIDA,Mid-Atlantic,Petroleum,208,megawatthours
OIL,2026-06-23T23,NE,New England,Petroleum,45,megawatthours
OIL,2026-06-23T22,MIDA,Mid-Atlantic,Petroleum,216,megawatthours
OIL,2026-06-23T22,NE,New England,Petroleum,0,megawatthours
OIL,2026-06-23T21,MIDA,Mid-Atlantic,Petroleum,320,megawatthours
OIL,2026-06-23T21,NE,New England,Petroleum,0,megawatthours
OIL,2026-06-23T20,MIDA,Mid-Atlantic,Petroleum,366,megawatthours
OIL,2026-06-23T20,NE,New England,Petroleum,0,megawatthours
OIL,2026-06-23T19,MIDA,Mid-Atlantic,Petroleum,369,megawatthours
OIL,2026-06-23T19,NE,New England,Petroleum,0,megawatthours
OIL,2026-06-23T18,MIDA,Mid-Atlantic,Petroleum,475,megawatthours
OIL,2026-06-23T18,NE,New England,Petroleum,0,megawatthours
OIL,2026-06-23T17,MIDA,Mid-Atlantic,Petroleum,478,megawatthours
OIL,2026-06-23T17,NE,New England,Petroleum,0,megawatthours
OIL,2026-06-23T16,MIDA,Mid-Atlantic,Petroleum,479,megawatthours
OIL,2026-06-23T16,NE,New England,Petroleum,0,megawatthours
OIL,2026-06-23T15,MIDA,Mid-Atlantic,Petroleum,480,megawatthours
OIL,2026-06-23T15,NE,New England,Petroleum,0,megawatthours
OIL,2026-06-23T14,MIDA,Mid-Atlantic,Petroleum,481,megawatthours
OIL,2026-06-23T14,NE,New England,Petroleum,0,megawatthours
OIL,2026-06-23T13,MIDA,Mid-Atlantic,Petroleum,482,megawatthours
OIL,2026-06-23T13,NE,New England,Petroleum,0,megawatthours
OIL,2026-06-23T12,MIDA,Mid-Atlantic,Petroleum,485,megawatthours
OIL,2026-06-23T12,NE,New England,Petroleum,0,megawatthours
OIL,2026-06-23T11,MIDA,Mid-Atlantic,Petroleum,235,megawatthours
OIL,2026-06-23T11,NE,New England,Petroleum,0,megawatthours
OIL,2026-06-23T10,MIDA,Mid-Atlantic,Petroleum,223,megawatthours
OIL,2026-06-23T10,NE,New England,Petroleum,0,megawatthours
OIL,2026-06-23T09,MIDA,Mid-Atlantic,Petroleum,226,megawatthours
OIL,2026-06-23T09,NE,New England,Petroleum,0,megawatthours
OIL,2026-06-23T08,MIDA,Mid-Atlantic,Petroleum,225,megawatthours
OIL,2026-06-23T08,NE,New England,Petroleum,0,megawatthours
OIL,2026-06-23T07,MIDA,Mid-Atlantic,Petroleum,222,megawatthours
OIL,2026-06-23T07,NE,New England,Petroleum,0,megawatthours
OIL,2026-06-23T06,MIDA,Mid-Atlantic,Petroleum,220,megawatthours
OIL,2026-06-23T06,NE,New England,Petroleum,0,megawatthours
OIL,2026-06-23T05,MIDA,Mid-Atlantic,Petroleum,215,megawatthours
OIL,2026-06-23T05,NE,New England,Petroleum,0,megawatthours
OIL,2026-06-23T04,MIDA,Mid-Atlantic,Petroleum,216,megawatthours
OIL,2026-06-23T03,MIDA,Mid-Atlantic,Petroleum,314,megawatthours
OIL,2026-06-23T02,MIDA,Mid-Atlantic,Petroleum,1184,megawatthours
OIL,2026-06-23T01,MIDA,Mid-Atlantic,Petroleum,1326,megawatthours
OIL,2026-06-23T00,MIDA,Mid-Atlantic,Petroleum,1411,megawatthours
OIL,2026-06-22T23,MIDA,Mid-Atlantic,Petroleum,1488,megawatthours
OIL,2026-06-22T22,MIDA,Mid-Atlantic,Petroleum,1641,megawatthours
OIL,2026-06-22T21,MIDA,Mid-Atlantic,Petroleum,1571,megawatthours
OIL,2026-06-22T20,MIDA,Mid-Atlantic,Petroleum,1442,megawatthours
OIL,2026-06-22T19,MIDA,Mid-Atlantic,Petroleum,1468,megawatthours
OIL,2026-06-22T18,MIDA,Mid-Atlantic,Petroleum,1270,megawatthours
OIL,2026-06-22T17,MIDA,Mid-Atlantic,Petroleum,749,megawatthours
OIL,2026-06-22T16,MIDA,Mid-Atlantic,Petroleum,320,megawatthours
OIL,2026-06-22T15,MIDA,Mid-Atlantic,Petroleum,217,megawatthours
OIL,2026-06-22T14,MIDA,Mid-Atlantic,Petroleum,218,megawatthours
OIL,2026-06-22T13,MIDA,Mid-Atlantic,Petroleum,219,megawatthours
OIL,2026-06-22T12,MIDA,Mid-Atlantic,Petroleum,221,megawatthours
OIL,2026-06-22T11,MIDA,Mid-Atlantic,Petroleum,224,megawatthours
OIL,2026-06-22T10,MIDA,Mid-Atlantic,Petroleum,227,megawatthours
OIL,2026-06-22T09,MIDA,Mid-Atlantic,Petroleum,226,megawatthours
OIL,2026-06-22T08,MIDA,Mid-Atlantic,Petroleum,224,megawatthours
OIL,2026-06-22T07,MIDA,Mid-Atlantic,Petroleum,220,megawatthours
OIL,2026-06-22T06,MIDA,Mid-Atlantic,Petroleum,218,megawatthours
OIL,2026-06-22T05,MIDA,Mid-Atlantic,Petroleum,218,megawatthours
OIL,2026-06-22T04,MIDA,Mid-Atlantic,Petroleum,217,megawatthours
OIL,2026-06-22T03,MIDA,Mid-Atlantic,Petroleum,220,megawatthours
OIL,2026-06-22T02,MIDA,Mid-Atlantic,Petroleum,784,megawatthours
OIL,2026-06-22T01,MIDA,Mid-Atlantic,Petroleum,972,megawatthours
OIL,2026-06-22T00,MIDA,Mid-Atlantic,Petroleum,980,megawatthours
OIL,2026-06-21T23,MIDA,Mid-Atlantic,Petroleum,816,megawatthours
OIL,2026-06-21T22,MIDA,Mid-Atlantic,Petroleum,781,megawatthours
OIL,2026-06-21T21,MIDA,Mid-Atlantic,Petroleum,795,megawatthours
OIL,2026-06-21T20,MIDA,Mid-Atlantic,Petroleum,824,megawatthours
OIL,2026-06-21T19,MIDA,Mid-Atlantic,Petroleum,314,megawatthours
OIL,2026-06-21T18,MIDA,Mid-Atlantic,Petroleum,213,megawatthours
OIL,2026-06-21T17,MIDA,Mid-Atlantic,Petroleum,213,megawatthours
OIL,2026-06-21T16,MIDA,Mid-Atlantic,Petroleum,216,megawatthours
OIL,2026-06-21T15,MIDA,Mid-Atlantic,Petroleum,218,megawatthours
OIL,2026-06-21T14,MIDA,Mid-Atlantic,Petroleum,218,megawatthours
OIL,2026-06-21T13,MIDA,Mid-Atlantic,Petroleum,220,megawatthours
OIL,2026-06-21T12,MIDA,Mid-Atlantic,Petroleum,222,megawatthours
OIL,2026-06-21T11,MIDA,Mid-Atlantic,Petroleum,224,megawatthours
OIL,2026-06-21T10,MIDA,Mid-Atlantic,Petroleum,224,megawatthours
OIL,2026-06-21T09,MIDA,Mid-Atlantic,Petroleum,222,megawatthours
OIL,2026-06-21T08,MIDA,Mid-Atlantic,Petroleum,220,megawatthours
OIL,2026-06-21T07,MIDA,Mid-Atlantic,Petroleum,219,megawatthours
OIL,2026-06-21T06,MIDA,Mid-Atlantic,Petroleum,218,megawatthours
OIL,2026-06-21T05,MIDA,Mid-Atlantic,Petroleum,215,megawatthours
OIL,2026-06-21T04,MIDA,Mid-Atlantic,Petroleum,216,megawatthours
OIL,2026-06-21T04,NE,New England,Petroleum,8,megawatthours
OIL,2026-06-21T03,MIDA,Mid-Atlantic,Petroleum,215,megawatthours
OIL,2026-06-21T03,NE,New England,Petroleum,8,megawatthours
OIL,2026-06-21T02,MIDA,Mid-Atlantic,Petroleum,601,megawatthours
OIL,2026-06-21T02,NE,New England,Petroleum,8,megawatthours
OIL,2026-06-21T01,MIDA,Mid-Atlantic,Petroleum,639,megawatthours
OIL,2026-06-21T01,NE,New England,Petroleum,9,megawatthours
OIL,2026-06-21T00,MIDA,Mid-Atlantic,Petroleum,702,megawatthours
OIL,2026-06-21T00,NE,New England,Petroleum,9,megawatthours
OIL,2026-06-20T23,MIDA,Mid-Atlantic,Petroleum,570,megawatthours
OIL,2026-06-20T23,NE,New England,Petroleum,9,megawatthours
OIL,2026-06-20T22,MIDA,Mid-Atlantic,Petroleum,708,megawatthours
OIL,2026-06-20T22,NE,New England,Petroleum,9,megawatthours
OIL,2026-06-20T21,MIDA,Mid-Atlantic,Petroleum,740,megawatthours
OIL,2026-06-20T21,NE,New England,Petroleum,9,megawatthours
OIL,2026-06-20T20,MIDA,Mid-Atlantic,Petroleum,218,megawatthours
OIL,2026-06-20T20,NE,New England,Petroleum,9,megawatthours
OIL,2026-06-20T19,MIDA,Mid-Atlantic,Petroleum,211,megawatthours
OIL,2026-06-20T19,NE,New England,Petroleum,9,megawatthours
OIL,2026-06-20T18,MIDA,Mid-Atlantic,Petroleum,211,megawatthours
OIL,2026-06-20T18,NE,New England,Petroleum,9,megawatthours
OIL,2026-06-20T17,MIDA,Mid-Atlantic,Petroleum,212,megawatthours
OIL,2026-06-20T17,NE,New England,Petroleum,9,megawatthours
OIL,2026-06-20T16,MIDA,Mid-Atlantic,Petroleum,216,megawatthours
OIL,2026-06-20T16,NE,New England,Petroleum,9,megawatthours
OIL,2026-06-20T15,MIDA,Mid-Atlantic,Petroleum,217,megawatthours
OIL,2026-06-20T15,NE,New England,Petroleum,9,megawatthours
OIL,2026-06-20T14,MIDA,Mid-Atlantic,Petroleum,218,megawatthours
OIL,2026-06-20T14,NE,New England,Petroleum,9,megawatthours
OIL,2026-06-20T13,MIDA,Mid-Atlantic,Petroleum,220,megawatthours
OIL,2026-06-20T13,NE,New England,Petroleum,9,megawatthours
OIL,2026-06-20T12,MIDA,Mid-Atlantic,Petroleum,222,megawatthours
OIL,2026-06-20T12,NE,New England,Petroleum,4,megawatthours
OIL,2026-06-20T11,MIDA,Mid-Atlantic,Petroleum,224,megawatthours
OIL,2026-06-20T11,NE,New England,Petroleum,0,megawatthours
