period,hour_utc,weekday_utc,mida_ne_actual_demand_mwh,mida_ne_dayahead_demand_forecast_mwh,mida_ne_oil_generation_mwh,estimated_dfo_generation
2026-03-16T17,17,0,110199.000000,107150.000000,261.000000,300.151411
2026-03-16T18,18,0,110230.000000,106675.000000,266.000000,305.901438
2026-03-16T19,19,0,110494.000000,106684.000000,260.000000,299.001405
2026-03-16T20,20,0,111144.000000,108068.000000,360.000000,414.001946
2026-03-16T21,21,0,111348.000000,110830.000000,289.000000,332.351562
2026-03-16T22,22,0,113791.000000,113945.000000,292.000000,335.801578
2026-03-16T23,23,0,115147.000000,115219.000000,275.000000,316.251486
2026-03-17T00,0,1,116210.000000,114933.000000,298.000000,342.701610
2026-03-17T01,1,1,115764.000000,111834.000000,307.000000,353.051659
2026-03-17T02,2,1,112258.000000,107482.000000,283.000000,325.451529
2026-03-17T03,3,1,107638.000000,103076.000000,320.000000,368.001729
2026-03-17T04,4,1,104875.000000,100844.000000,308.000000,354.201665
2026-03-17T05,5,1,104806.000000,100025.000000,214.000000,246.101157
2026-03-17T06,6,1,104194.000000,99331.000000,172.000000,197.800930
2026-03-17T07,7,1,103794.000000,100226.000000,185.000000,212.751000
2026-03-17T08,8,1,103659.000000,102899.000000,219.000000,251.851184
2026-03-17T09,9,1,104780.000000,108768.000000,256.000000,294.401383
2026-03-17T10,10,1,109758.000000,117588.000000,591.000000,679.653194
2026-03-17T11,11,1,118334.000000,124095.000000,774.000000,890.104183
2026-03-17T12,12,1,124488.000000,124771.000000,882.000000,1014.304767
2026-03-17T13,13,1,123569.000000,121300.000000,997.000000,1146.555388
2026-03-17T14,14,1,119368.000000,116854.000000,751.000000,863.654059
2026-03-17T15,15,1,115827.000000,113103.000000,502.000000,577.302713
2026-03-17T16,16,1,114474.000000,110590.000000,455.000000,523.252459
2026-03-17T17,17,1,114262.000000,108738.000000,458.000000,526.702475
2026-03-17T18,18,1,113739.000000,107578.000000,451.000000,518.652437
2026-03-17T19,19,1,112669.000000,108179.000000,511.000000,587.652762
2026-03-17T20,20,1,112498.000000,111206.000000,530.000000,609.502864
2026-03-17T21,21,1,114381.000000,117033.000000,680.000000,782.003675
2026-03-17T22,22,1,117427.000000,123240.000000,829.000000,953.354480
2026-03-17T23,23,1,121709.000000,127317.000000,943.000000,1084.455096
2026-03-18T00,0,2,126279.000000,128389.000000,1080.000000,1242.005837
2026-03-18T01,1,2,127904.000000,126188.000000,1137.000000,1307.556145
2026-03-18T02,2,2,125614.000000,121733.000000,1155.000000,1328.256242
2026-03-18T03,3,2,120808.000000,117305.000000,781.000000,898.154221
2026-03-18T04,4,2,116000.000000,114515.000000,585.000000,672.753161
2026-03-18T05,5,2,113402.000000,113685.000000,545.000000,626.752945
2026-03-18T06,6,2,113603.000000,113029.000000,554.000000,637.102994
2026-03-18T07,7,2,113534.000000,113618.000000,670.000000,770.503621
2026-03-18T08,8,2,113464.000000,115998.000000,810.000000,931.504377
2026-03-18T09,9,2,114954.000000,121153.000000,851.000000,978.654599
2026-03-18T10,10,2,120077.000000,129615.000000,945.000000,1086.755107
2026-03-18T11,11,2,128541.000000,135106.000000,1674.000000,1925.109047
2026-03-18T12,12,2,133512.000000,134055.000000,2079.000000,2390.861235
2026-03-18T13,13,2,132050.000000,128150.000000,2085.000000,2397.761268
2026-03-18T14,14,2,128078.000000,121659.000000,1766.000000,2030.909544
2026-03-18T15,15,2,123881.000000,116752.000000,1045.000000,1201.755647
2026-03-18T16,16,2,120460.000000,113721.000000,704.000000,809.603805
2026-03-18T17,17,2,116600.000000,111335.000000,446.000000,512.902410
2026-03-18T18,18,2,113919.000000,109424.000000,280.000000,322.001513
2026-03-18T19,19,2,111302.000000,108408.000000,249.000000,286.351346
2026-03-18T20,20,2,110651.000000,109827.000000,249.000000,286.351346
2026-03-18T21,21,2,110938.000000,113871.000000,254.000000,292.101373
2026-03-18T22,22,2,112484.000000,119985.000000,558.000000,641.703016
2026-03-18T23,23,2,116927.000000,124057.000000,607.000000,698.053280
2026-03-19T00,0,3,121755.000000,124973.000000,647.000000,744.053497
2026-03-19T01,1,3,123049.000000,122830.000000,779.000000,895.854210
2026-03-19T02,2,3,120381.000000,117948.000000,855.000000,983.254621
2026-03-19T03,3,3,115197.000000,113073.000000,837.000000,962.554523
2026-03-19T04,4,3,110219.000000,109431.000000,611.000000,702.653302
2026-03-19T05,5,3,108050.000000,107294.000000,436.000000,501.402356
2026-03-19T06,6,3,107620.000000,106620.000000,356.000000,409.401924
2026-03-19T07,7,3,106788.000000,107012.000000,356.000000,409.401924
2026-03-19T08,8,3,106648.000000,109136.000000,356.000000,409.401924
2026-03-19T09,9,3,106722.000000,114280.000000,428.000000,492.202313
2026-03-19T10,10,3,109988.000000,122035.000000,807.000000,928.054361
2026-03-19T11,11,3,117787.000000,127315.000000,1071.000000,1231.655788
2026-03-19T12,12,3,122779.000000,125877.000000,1143.000000,1314.456177
2026-03-19T13,13,3,121428.000000,119882.000000,1086.000000,1248.905869
2026-03-19T14,14,3,117641.000000,114708.000000,799.000000,918.854318
2026-03-19T15,15,3,114960.000000,110850.000000,378.000000,434.702043
2026-03-19T16,16,3,113176.000000,108107.000000,369.000000,424.351994
2026-03-19T17,17,3,110617.000000,106085.000000,231.000000,265.651248
2026-03-19T18,18,3,108430.000000,104115.000000,229.000000,263.351238
2026-03-19T19,19,3,106921.000000,103378.000000,175.000000,201.250946
2026-03-19T20,20,3,105150.000000,104201.000000,175.000000,201.250946
2026-03-19T21,21,3,104359.000000,107005.000000,174.000000,200.100940
2026-03-19T22,22,3,106177.000000,110813.000000,172.000000,197.800930
2026-03-19T23,23,3,107392.000000,113690.000000,305.000000,350.751648
2026-03-20T00,0,4,109987.000000,114620.000000,345.000000,396.751864
2026-03-20T01,1,4,111490.000000,112458.000000,326.000000,374.901762
2026-03-20T02,2,4,108900.000000,107999.000000,291.000000,334.651573
2026-03-20T03,3,4,104594.000000,103029.000000,353.000000,405.951908
2026-03-20T04,4,4,101489.000000,99310.000000,326.000000,374.901762
2026-03-20T05,5,4,98887.000000,95763.000000,183.000000,210.450989
2026-03-20T06,6,4,97655.000000,94642.000000,173.000000,198.950935
2026-03-20T07,7,4,97253.000000,94835.000000,175.000000,201.250946
2026-03-20T08,8,4,97128.000000,96677.000000,177.000000,203.550957
2026-03-20T09,9,4,98104.000000,101486.000000,178.000000,204.700962
2026-03-20T10,10,4,102264.000000,108462.000000,458.000000,526.702475
2026-03-20T11,11,4,110223.000000,113752.000000,546.000000,627.902951
2026-03-20T12,12,4,114947.000000,112571.000000,544.000000,625.602940
2026-03-20T13,13,4,111889.000000,107090.000000,479.000000,550.852589
2026-03-20T14,14,4,105911.000000,101538.000000,416.000000,478.402248
2026-03-20T15,15,4,101762.000000,97476.000000,191.000000,219.651032
2026-03-20T16,16,4,100651.000000,94529.000000,172.000000,197.800930
2026-03-20T17,17,4,99466.000000,92824.000000,172.000000,197.800930
2026-03-20T18,18,4,99288.000000,92039.000000,172.000000,197.800930
2026-03-20T19,19,4,100205.000000,92583.000000,213.000000,244.951151
2026-03-20T20,20,4,101334.000000,93892.000000,229.000000,263.351238
2026-03-20T21,21,4,102281.000000,96211.000000,266.000000,305.901438
2026-03-20T22,22,4,102142.000000,98774.000000,214.000000,246.101157
2026-03-20T23,23,4,102197.000000,100768.000000,210.000000,241.501135
2026-03-21T00,0,5,103243.000000,101415.000000,210.000000,241.501135
2026-03-21T01,1,5,103073.000000,99530.000000,211.000000,242.651140
2026-03-21T02,2,5,100315.000000,95829.000000,211.000000,242.651140
2026-03-21T03,3,5,96220.000000,91346.000000,212.000000,243.801146
2026-03-21T04,4,5,92605.000000,87806.000000,213.000000,244.951151
2026-03-21T05,5,5,89463.000000,84886.000000,174.000000,200.100940
2026-03-21T06,6,5,87105.000000,83291.000000,173.000000,198.950935
2026-03-21T07,7,5,85849.000000,82736.000000,174.000000,200.100940
2026-03-21T08,8,5,85447.000000,82991.000000,175.000000,201.250946
2026-03-21T09,9,5,86018.000000,84961.000000,176.000000,202.400951
2026-03-21T10,10,5,87097.000000,88362.000000,178.000000,204.700962
2026-03-21T11,11,5,89541.000000,91991.000000,311.000000,357.651681
2026-03-21T12,12,5,92847.000000,94034.000000,405.000000,465.752189
2026-03-21T13,13,5,94391.000000,93764.000000,310.000000,356.501675
2026-03-21T14,14,5,93663.000000,92164.000000,173.000000,198.950935
2026-03-21T15,15,5,93471.000000,89801.000000,205.000000,235.751108
2026-03-21T16,16,5,92874.000000,87431.000000,210.000000,241.501135
2026-03-21T17,17,5,90245.000000,85324.000000,211.000000,242.651140
2026-03-21T18,18,5,88590.000000,84069.000000,210.000000,241.501135
2026-03-21T19,19,5,87577.000000,84076.000000,209.000000,240.351129
2026-03-21T20,20,5,87896.000000,85964.000000,210.000000,241.501135
2026-03-21T21,21,5,90477.000000,89356.000000,210.000000,241.501135
2026-03-21T22,22,5,93356.000000,93489.000000,207.000000,238.051119
2026-03-21T23,23,5,95318.000000,96215.000000,206.000000,236.901113
2026-03-22T00,0,6,97556.000000,96887.000000,205.000000,235.751108
2026-03-22T01,1,6,98633.000000,95200.000000,227.000000,261.051227
2026-03-22T02,2,6,96491.000000,92249.000000,223.000000,256.451205
2026-03-22T03,3,6,93078.000000,88612.000000,207.000000,238.051119
2026-03-22T04,4,6,89987.000000,85158.000000,209.000000,240.351129
2026-03-22T05,5,6,87355.000000,82567.000000,210.000000,241.501135
2026-03-22T06,6,6,86303.000000,80938.000000,173.000000,198.950935
2026-03-22T07,7,6,85575.000000,80248.000000,172.000000,197.800930
2026-03-22T08,8,6,84929.000000,80143.000000,172.000000,197.800930
2026-03-22T09,9,6,84768.000000,81529.000000,177.000000,203.550957
2026-03-22T10,10,6,85179.000000,83602.000000,178.000000,204.700962
2026-03-22T11,11,6,86137.000000,86303.000000,176.000000,202.400951
2026-03-22T12,12,6,88791.000000,88609.000000,173.000000,198.950935
2026-03-22T13,13,6,90960.000000,89734.000000,173.000000,198.950935
2026-03-22T14,14,6,92755.000000,89644.000000,172.000000,197.800930
2026-03-22T15,15,6,93262.000000,89506.000000,205.000000,235.751108
2026-03-22T16,16,6,93246.000000,90342.000000,211.000000,242.651140
2026-03-22T17,17,6,92774.000000,90632.000000,210.000000,241.501135
2026-03-22T18,18,6,92471.000000,91540.000000,210.000000,241.501135
2026-03-22T19,19,6,92865.000000,92964.000000,209.000000,240.351129
2026-03-22T20,20,6,94931.000000,95745.000000,209.000000,240.351129
2026-03-22T21,21,6,98491.000000,98449.000000,209.000000,240.351129
2026-03-22T22,22,6,101769.000000,101102.000000,207.000000,238.051119
2026-03-22T23,23,6,104264.000000,102941.000000,205.000000,235.751108
2026-03-23T00,0,0,105767.000000,102617.000000,206.000000,236.901113
2026-03-23T01,1,0,105756.000000,99305.000000,227.000000,261.051227
2026-03-23T02,2,0,102253.000000,94649.000000,210.000000,241.501135
2026-03-23T03,3,0,96921.000000,89780.000000,207.000000,238.051119
2026-03-23T04,4,0,92712.000000,85622.000000,206.000000,236.901113
2026-03-23T05,5,0,90275.000000,84120.000000,168.000000,193.200908
2026-03-23T06,6,0,88326.000000,82882.000000,171.000000,196.650924
2026-03-23T07,7,0,87063.000000,82926.000000,172.000000,197.800930
2026-03-23T08,8,0,86842.000000,84627.000000,173.000000,198.950935
2026-03-23T09,9,0,87607.000000,89204.000000,177.000000,203.550957
2026-03-23T10,10,0,90311.000000,97098.000000,178.000000,204.700962
2026-03-23T11,11,0,98085.000000,104306.000000,177.000000,203.550957
2026-03-23T12,12,0,104660.000000,106993.000000,174.000000,200.100940
2026-03-23T13,13,0,107090.000000,107364.000000,175.000000,201.250946
2026-03-23T14,14,0,108298.000000,106735.000000,173.000000,198.950935
2026-03-23T15,15,0,109021.000000,105700.000000,173.000000,198.950935
2026-03-23T16,16,0,109759.000000,104382.000000,174.000000,200.100940
2026-03-23T17,17,0,109643.000000,103391.000000,179.000000,205.850967
2026-03-23T18,18,0,109145.000000,102429.000000,257.000000,295.551389
2026-03-23T19,19,0,109172.000000,102056.000000,354.000000,407.101913
2026-03-23T20,20,0,108769.000000,103551.000000,365.000000,419.751973
2026-03-23T21,21,0,108425.000000,106684.000000,314.000000,361.101697
2026-03-23T22,22,0,109285.000000,110265.000000,303.000000,348.451637
2026-03-23T23,23,0,110759.000000,112601.000000,329.000000,378.351778
2026-03-24T00,0,1,113394.000000,112904.000000,305.000000,350.751648
2026-03-24T01,1,1,114421.000000,110088.000000,295.000000,339.251594
2026-03-24T02,2,1,111526.000000,105545.000000,227.000000,261.051227
2026-03-24T03,3,1,106445.000000,101041.000000,212.000000,243.801146
2026-03-24T04,4,1,102248.000000,98599.000000,213.000000,244.951151
2026-03-24T05,5,1,100150.000000,99158.000000,174.000000,200.100940
2026-03-24T06,6,1,99551.000000,98476.000000,173.000000,198.950935
2026-03-24T07,7,1,99284.000000,99130.000000,172.000000,197.800930
2026-03-24T08,8,1,99836.000000,101072.000000,173.000000,198.950935
2026-03-24T09,9,1,101170.000000,106347.000000,210.000000,241.501135
2026-03-24T10,10,1,105679.000000,114118.000000,505.000000,580.752729
2026-03-24T11,11,1,115063.000000,119994.000000,602.000000,692.303253
2026-03-24T12,12,1,120572.000000,119528.000000,683.000000,785.453691
2026-03-24T13,13,1,117645.000000,114549.000000,513.000000,589.952772
2026-03-24T14,14,1,111390.000000,108576.000000,413.000000,474.952232
2026-03-24T15,15,1,106928.000000,103653.000000,417.000000,479.552254
2026-03-24T16,16,1,104613.000000,99835.000000,431.000000,495.652329
2026-03-24T17,17,1,102314.000000,97297.000000,431.000000,495.652329
2026-03-24T18,18,1,100408.000000,95228.000000,419.000000,481.852264
2026-03-24T19,19,1,98284.000000,94058.000000,424.000000,487.602291
2026-03-24T20,20,1,97461.000000,95978.000000,425.000000,488.752297
2026-03-24T21,21,1,98510.000000,99922.000000,425.000000,488.752297
2026-03-24T22,22,1,100804.000000,105210.000000,424.000000,487.602291
2026-03-24T23,23,1,104830.000000,109877.000000,552.000000,634.802983
2026-03-25T00,0,2,109899.000000,112149.000000,784.000000,901.604237
2026-03-25T01,1,2,111879.000000,110695.000000,816.000000,938.404410
2026-03-25T02,2,2,109539.000000,106333.000000,583.000000,670.453151
2026-03-25T03,3,2,104946.000000,101493.000000,481.000000,553.152599
2026-03-25T04,4,2,101252.000000,98090.000000,379.000000,435.852048
2026-03-25T05,5,2,99236.000000,96040.000000,254.000000,292.101373
2026-03-25T06,6,2,98230.000000,95472.000000,250.000000,287.501351
2026-03-25T07,7,2,97215.000000,95956.000000,250.000000,287.501351
2026-03-25T08,8,2,96681.000000,98084.000000,273.000000,313.951475
2026-03-25T09,9,2,98005.000000,103133.000000,388.000000,446.202097
2026-03-25T10,10,2,102991.000000,110753.000000,796.000000,915.404302
2026-03-25T11,11,2,111648.000000,116229.000000,926.000000,1064.905004
2026-03-25T12,12,2,116195.000000,114887.000000,973.000000,1118.955258
2026-03-25T13,13,2,113157.000000,109054.000000,803.000000,923.454340
2026-03-25T14,14,2,107781.000000,103125.000000,503.000000,578.452718
2026-03-25T15,15,2,103655.000000,98063.000000,233.000000,267.951259
2026-03-25T16,16,2,101426.000000,94607.000000,177.000000,203.550957
2026-03-25T17,17,2,99599.000000,92400.000000,175.000000,201.250946
2026-03-25T18,18,2,97460.000000,90658.000000,184.000000,211.600994
2026-03-25T19,19,2,95443.000000,89861.000000,177.000000,203.550957
2026-03-25T20,20,2,95456.000000,91091.000000,208.000000,239.201124
2026-03-25T21,21,2,97446.000000,94679.000000,346.000000,397.901870
2026-03-25T22,22,2,100086.000000,98974.000000,321.000000,369.151735
2026-03-25T23,23,2,103765.000000,103626.000000,340.000000,391.001837
2026-03-26T00,0,3,106938.000000,105694.000000,342.000000,393.301848
2026-03-26T01,1,3,107775.000000,103771.000000,342.000000,393.301848
2026-03-26T02,2,3,104583.000000,99162.000000,350.000000,402.501891
2026-03-26T03,3,3,99740.000000,94306.000000,212.000000,243.801146
2026-03-26T04,4,3,95785.000000,89865.000000,181.000000,208.150978
2026-03-26T05,5,3,93200.000000,87321.000000,224.000000,257.601211
2026-03-26T06,6,3,91583.000000,86074.000000,178.000000,204.700962
2026-03-26T07,7,3,90071.000000,85602.000000,178.000000,204.700962
2026-03-26T08,8,3,89564.000000,86971.000000,178.000000,204.700962
2026-03-26T09,9,3,89784.000000,91193.000000,180.000000,207.000973
2026-03-26T10,10,3,92262.000000,98149.000000,179.000000,205.850967
2026-03-26T11,11,3,100032.000000,103872.000000,178.000000,204.700962
2026-03-26T12,12,3,104783.000000,104545.000000,176.000000,202.400951
2026-03-26T13,13,3,103837.000000,102450.000000,176.000000,202.400951
2026-03-26T14,14,3,100551.000000,99471.000000,188.000000,216.201016
2026-03-26T15,15,3,98273.000000,96414.000000,188.000000,216.201016
2026-03-26T16,16,3,97468.000000,94675.000000,186.000000,213.901005
2026-03-26T17,17,3,96914.000000,93453.000000,185.000000,212.751000
2026-03-26T18,18,3,97732.000000,93611.000000,314.000000,361.101697
2026-03-26T19,19,3,98749.000000,96294.000000,730.000000,839.503945
2026-03-26T20,20,3,99264.000000,98727.000000,703.000000,808.453799
2026-03-26T21,21,3,100165.000000,101402.000000,318.000000,365.701719
2026-03-26T22,22,3,103056.000000,104471.000000,339.000000,389.851832
2026-03-26T23,23,3,104956.000000,106496.000000,311.000000,357.651681
2026-03-27T00,0,4,106834.000000,106508.000000,340.000000,391.001837
2026-03-27T01,1,4,107055.000000,103477.000000,377.000000,433.552037
2026-03-27T02,2,4,103751.000000,98305.000000,364.000000,418.601967
2026-03-27T03,3,4,98342.000000,92584.000000,224.000000,257.601211
2026-03-27T04,4,4,94347.000000,87715.000000,189.000000,217.351021
2026-03-27T05,5,4,91934.000000,85747.000000,172.000000,197.800930
2026-03-27T06,6,4,89788.000000,84186.000000,172.000000,197.800930
2026-03-27T07,7,4,88426.000000,83413.000000,178.000000,204.700962
2026-03-27T08,8,4,87707.000000,84327.000000,178.000000,204.700962
2026-03-27T09,9,4,87820.000000,88122.000000,180.000000,207.000973
2026-03-27T10,10,4,90459.000000,95103.000000,179.000000,205.850967
